id;create_date;rent_price;deposit;floor;area_total;rooms;region;repair_type;agent_fee
297;2021-12-05 21:19:36.015 +0300;80000.00;80000.00;17;80.0;3;1;euro;99
298;2021-12-05 21:19:33.521 +0300;80000.00;80000.00;8;47.0;1;1;euro;50
299;2021-12-05 21:18:42.832 +0300;55000.00;50000.00;2;41.0;1;1;cosmetic;0
300;2021-12-05 21:16:39.818 +0300;25000.00;0.00;5;33.0;1;2;cosmetic;0
301;2021-12-05 21:13:14.254 +0300;55000.00;55000.00;8;42.0;1;1;cosmetic;50
302;2021-12-05 21:13:13.473 +0300;55000.00;55000.00;10;54.0;2;1;euro;30
303;2021-12-05 21:12:57.968 +0300;75000.00;75000.00;7;65.0;2;1;euro;30
304;2021-12-05 21:12:41.521 +0300;75000.00;75000.00;22;45.0;2;1;euro;30
305;2021-12-05 21:11:16.944 +0300;55000.00;55000.00;9;41.0;1;1;euro;40
306;2021-12-05 21:11:15.860 +0300;55000.00;55000.00;11;80.0;3;1;cosmetic;40
307;2021-12-05 21:09:29.872 +0300;55000.00;27500.00;13;51.0;2;1;cosmetic;50
308;2021-12-05 21:08:53.191 +0300;70000.00;70000.00;13;74.0;2;1;design;0
309;2021-12-05 21:08:52.539 +0300;70000.00;;5;63.0;3;1;;
310;2021-12-05 21:08:31.808 +0300;70000.00;70000.00;14;32.5;1;1;design;0
311;2021-12-05 21:08:30.865 +0300;55000.00;55000.00;2;45.0;2;1;cosmetic;99
312;2021-12-05 21:08:12.526 +0300;55000.00;55000.00;13;57.0;2;1;euro;50
313;2021-12-05 21:07:51.931 +0300;23000.00;20000.00;6;40.0;1;2;cosmetic;50
314;2021-12-05 21:06:29.619 +0300;70000.00;70000.00;1;58.3;2;1;cosmetic;30
315;2021-12-05 21:06:09.235 +0300;70000.00;70000.00;12;56.0;2;1;euro;50
316;2021-12-05 21:04:28.038 +0300;21000.00;21000.00;12;40.0;1;2;euro;50
317;2021-12-05 21:01:48.931 +0300;20000.00;23000.00;8;31.0;1;2;cosmetic;50
318;2021-12-05 21:01:46.725 +0300;20000.00;20000.00;5;37.0;1;2;cosmetic;50
319;2021-12-05 20:58:32.632 +0300;65000.00;65000.00;15;59.1;2;1;euro;0
320;2021-12-05 20:58:31.029 +0300;65000.00;65000.00;10;65.0;3;1;euro;50
321;2021-12-05 20:58:12.169 +0300;200000.00;200000.00;6;150.0;4;1;euro;30
322;2021-12-05 20:55:07.584 +0300;65000.00;65000.00;3;74.0;3;1;euro;30
323;2021-12-05 20:54:07.524 +0300;65000.00;65000.00;16;52.0;2;1;euro;99
324;2021-12-05 20:53:04.041 +0300;65000.00;60000.00;3;77.0;3;1;euro;0
325;2021-12-05 20:52:22.910 +0300;65000.00;0.00;8;35.6;2;1;euro;50
326;2021-12-05 20:47:58.808 +0300;30000.00;1.00;3;54.0;2;1;cosmetic;100
327;2021-12-05 20:44:43.030 +0300;195000.00;195000.00;7;68.0;2;1;design;50
328;2021-12-05 20:43:15.687 +0300;30000.00;5000.00;1;31.0;1;1;cosmetic;100
329;2021-12-05 20:43:04.135 +0300;60000.00;0.00;13;74.8;3;1;no;70
330;2021-12-05 20:42:52.039 +0300;60000.00;60000.00;5;60.0;3;1;cosmetic;50
331;2021-12-05 20:42:49.336 +0300;60000.00;60000.00;5;45.0;2;1;cosmetic;10
332;2021-12-05 20:41:44.639 +0300;29500.00;29500.00;15;33.3;1;1;euro;0
333;2021-12-05 20:41:03.051 +0300;60000.00;60000.00;14;54.0;2;1;cosmetic;50
334;2021-12-05 20:40:47.815 +0300;80000.00;80000.00;7;75.0;2;2;euro;0
335;2021-12-05 20:40:23.155 +0300;60000.00;60000.00;12;40.0;2;1;cosmetic;25
336;2021-12-05 20:39:37.027 +0300;79000.00;79000.00;4;60.0;2;2;unknown;50
337;2021-12-05 20:39:04.395 +0300;60000.00;0.00;2;70.0;3;1;euro;100
338;2021-12-05 20:38:40.115 +0300;60000.00;60000.00;12;37.0;1;1;design;40
339;2021-12-05 20:38:24.989 +0300;59000.00;0.00;4;64.8;3;1;cosmetic;50
340;2021-12-05 20:38:21.616 +0300;60000.00;60000.00;4;26.0;1;1;design;0
341;2021-12-05 20:37:03.112 +0300;60000.00;60000.00;2;70.0;2;2;design;0
342;2021-12-05 20:33:38.456 +0300;28000.00;28000.00;3;38.0;1;1;cosmetic;50
343;2021-12-05 20:33:25.727 +0300;50000.00;50000.00;11;31.0;1;1;cosmetic;0
344;2021-12-05 20:33:24.020 +0300;50000.00;50000.00;10;63.0;2;1;euro;0
345;2021-12-05 20:33:22.425 +0300;50000.00;50000.00;4;55.0;3;1;cosmetic;0
346;2021-12-05 20:33:00.597 +0300;55000.00;55000.00;21;44.6;1;2;euro;0
347;2021-12-05 20:31:11.328 +0300;27000.00;27000.00;3;21.0;0;1;cosmetic;100
348;2021-12-05 20:29:54.921 +0300;50000.00;25000.00;4;45.0;2;2;euro;0
349;2021-12-05 20:29:26.628 +0300;26000.00;26000.00;2;33.0;1;1;cosmetic;50
350;2021-12-05 20:29:13.851 +0300;50000.00;50000.00;4;45.0;1;2;euro;50
351;2021-12-05 20:28:35.827 +0300;50000.00;50000.00;4;42.0;2;1;cosmetic;50
352;2021-12-05 20:27:21.134 +0300;30000.00;30000.00;3;80.0;3;2;no;50
353;2021-12-05 20:26:58.615 +0300;50000.00;50000.00;8;40.0;1;1;euro;40
354;2021-12-05 20:26:14.604 +0300;50000.00;50000.00;11;65.0;2;1;cosmetic;35
355;2021-12-05 20:25:50.969 +0300;50000.00;50000.00;12;55.0;2;1;cosmetic;99
356;2021-12-05 20:25:31.742 +0300;50000.00;25000.00;11;30.0;1;1;design;50
357;2021-12-05 20:25:30.681 +0300;50000.00;50000.00;7;45.0;2;1;euro;50
358;2021-12-05 20:24:55.612 +0300;50000.00;50000.00;9;39.0;2;1;euro;50
359;2021-12-05 20:23:48.814 +0300;48300.00;0.00;7;19.июн;1;1;cosmetic;50
360;2021-12-05 20:23:33.555 +0300;30000.00;30000.00;8;39.2;1;2;cosmetic;50
361;2021-12-05 20:23:17.733 +0300;48000.00;25000.00;6;59.0;2;1;cosmetic;0
362;2021-12-05 20:23:16.693 +0300;48000.00;5000.00;5;44.0;2;1;cosmetic;0
363;2021-12-05 20:22:46.720 +0300;48000.00;48000.00;16;37.0;1;1;euro;50
364;2021-12-05 20:21:29.387 +0300;29000.00;29000.00;8;42.0;1;2;cosmetic;30
365;2021-12-05 20:17:48.605 +0300;27000.00;27000.00;6;64.0;3;2;unknown;0
366;2021-12-05 20:17:09.930 +0300;27000.00;27000.00;5;30.0;0;2;euro;100
367;2021-12-05 20:16:03.849 +0300;48000.00;48000.00;2;63.0;3;1;cosmetic;50
368;2021-12-05 20:15:37.080 +0300;48000.00;48000.00;1;47.0;2;1;cosmetic;70
369;2021-12-05 20:14:20.828 +0300;47000.00;47000.00;5;47.0;2;1;cosmetic;50
370;2021-12-05 20:14:09.593 +0300;43000.00;43000.00;1;36.0;2;1;unknown;100
371;2021-12-05 20:13:59.104 +0300;47000.00;47000.00;5;43.0;2;1;cosmetic;25
372;2021-12-05 20:13:54.431 +0300;46500.00;0.00;2;41.9;1;1;euro;50
373;2021-12-05 20:13:52.335 +0300;47000.00;47000.00;8;50.0;2;1;design;100
374;2021-12-05 20:10:50.313 +0300;35000.00;35000.00;12;35.1;1;1;cosmetic;0
375;2021-12-05 20:10:36.917 +0300;45000.00;45000.00;6;49.0;1;1;cosmetic;0
376;2021-12-05 20:10:21.899 +0300;25000.00;25000.00;11;34.3;1;2;cosmetic;0
377;2021-12-05 20:10:20.327 +0300;25000.00;25000.00;3;54.0;2;2;cosmetic;0
378;2021-12-05 20:10:19.837 +0300;25000.00;25000.00;2;31.0;1;2;cosmetic;100
379;2021-12-05 20:10:03.853 +0300;25000.00;25000.00;2;32.0;1;2;cosmetic;0
380;2021-12-05 20:07:32.540 +0300;45000.00;45000.00;11;45.0;1;1;euro;50
381;2021-12-05 20:07:31.715 +0300;45000.00;45000.00;7;75.0;2;1;cosmetic;100
382;2021-12-05 20:07:22.193 +0300;25000.00;10000.00;11;40.0;2;2;no;25
383;2021-12-05 20:06:51.322 +0300;35000.00;35000.00;10;37.0;1;1;cosmetic;50
384;2021-12-05 20:06:17.636 +0300;24000.00;24000.00;3;32.0;1;2;cosmetic;65
385;2021-12-05 20:01:04.107 +0300;42000.00;42000.00;14;30.0;1;1;design;97
386;2021-12-05 20:00:45.132 +0300;37000.00;37000.00;11;36.0;1;1;euro;0
387;2021-12-05 20:00:24.585 +0300;37000.00;37000.00;5;33.0;1;1;euro;50
388;2021-12-05 20:00:08.986 +0300;42000.00;42000.00;9;38.0;1;1;euro;50
389;2021-12-05 19:54:20.553 +0300;40000.00;;3;37.0;1;1;;
390;2021-12-05 19:51:50.819 +0300;23500.00;23500.00;1;28.0;0;1;euro;0
391;2021-12-05 19:50:55.888 +0300;40000.00;40000.00;4;40.0;1;1;euro;50
392;2021-12-05 19:50:54.947 +0300;40000.00;40000.00;1;34.0;2;1;euro;45
393;2021-12-05 19:49:56.130 +0300;250000.00;250000.00;4;85.0;3;1;design;0
394;2021-12-05 19:49:55.242 +0300;250000.00;250000.00;21;110.0;4;1;design;30
395;2021-12-05 19:49:54.721 +0300;250000.00;250000.00;3;136.0;4;1;euro;30
396;2021-12-05 19:49:16.143 +0300;40000.00;40000.00;1;34.0;2;1;unknown;100
397;2021-12-05 19:48:23.158 +0300;100000.00;100000.00;14;105.0;4;2;euro;0
398;2021-12-05 19:45:48.853 +0300;40000.00;40000.00;2;38.0;1;1;cosmetic;70
399;2021-12-05 19:45:20.607 +0300;45000.00;45000.00;8;38.0;1;1;euro;40
400;2021-12-05 19:45:19.137 +0300;45000.00;45000.00;5;60.0;2;1;cosmetic;50
401;2021-12-05 19:44:40.131 +0300;45000.00;45000.00;8;55.0;2;1;cosmetic;100
402;2021-12-05 19:44:07.416 +0300;40000.00;40000.00;1;20.0;1;1;euro;50
403;2021-12-05 19:43:49.198 +0300;35000.00;35000.00;5;31.мар;1;1;cosmetic;0
404;2021-12-05 19:43:47.563 +0300;45000.00;45000.00;8;43.0;1;1;euro;50
405;2021-12-05 19:43:44.331 +0300;35000.00;30000.00;4;45.0;2;1;cosmetic;50
406;2021-12-05 19:43:22.415 +0300;45000.00;45000.00;7;40.0;1;1;cosmetic;99
407;2021-12-05 19:38:54.725 +0300;35000.00;17500.00;13;37.0;1;1;cosmetic;100
408;2021-12-05 19:37:06.751 +0300;35000.00;35000.00;2;38.0;1;1;cosmetic;50
409;2021-12-05 19:36:54.590 +0300;35000.00;35000.00;5;40.0;1;1;euro;95
410;2021-12-05 19:36:53.431 +0300;35000.00;35000.00;9;35.0;1;1;cosmetic;100
411;2021-12-05 19:36:51.629 +0300;35000.00;35000.00;3;32.0;1;1;euro;60
412;2021-12-05 19:34:44.706 +0300;35000.00;15000.00;9;38.0;1;1;euro;60
413;2021-12-05 19:29:27.268 +0300;30000.00;10000.00;1;27.0;2;1;euro;100
414;2021-12-05 19:29:24.745 +0300;20000.00;20000.00;6;40.9;1;2;cosmetic;69
415;2021-12-05 19:28:51.412 +0300;30000.00;30000.00;5;31.0;1;1;euro;100
416;2021-12-05 19:28:50.619 +0300;30000.00;30000.00;6;20.0;1;1;euro;60
417;2021-12-05 19:28:34.760 +0300;30000.00;30000.00;5;40.0;1;1;no;100
418;2021-12-05 19:28:17.103 +0300;30000.00;15000.00;3;30.0;1;1;cosmetic;50
419;2021-12-05 19:28:15.406 +0300;17500.00;17500.00;8;22.авг;0;2;cosmetic;0
420;2021-12-05 19:27:34.956 +0300;18000.00;18000.00;2;32.0;1;2;cosmetic;50
421;2021-12-05 19:27:33.598 +0300;17000.00;17000.00;3;36.0;1;2;cosmetic;50
422;2021-12-05 19:27:22.840 +0300;32000.00;32000.00;3;39.8;1;1;cosmetic;80
423;2021-12-05 19:25:50.298 +0300;15000.00;10000.00;3;38.0;1;2;cosmetic;60
424;2021-12-05 19:24:15.232 +0300;85000.00;85000.00;5;81.0;3;1;cosmetic;70
425;2021-12-05 19:24:01.332 +0300;85000.00;85000.00;4;37.0;0;1;design;40
426;2021-12-05 19:17:12.311 +0300;80000.00;80000.00;12;80.0;2;1;euro;40
427;2021-12-05 19:08:26.701 +0300;160000.00;180000.00;12;52.0;2;1;design;30
428;2021-12-05 19:07:43.065 +0300;180000.00;180000.00;5;121.2;5;1;design;30
429;2021-12-05 19:03:58.873 +0300;180000.00;180000.00;2;155.0;3;1;cosmetic;0
430;2021-12-05 19:02:28.648 +0300;100000.00;50000.00;6;44.8;-1;1;design;0
431;2021-12-05 19:02:26.019 +0300;100000.00;100000.00;3;65.0;3;1;euro;0
432;2021-12-05 19:00:33.886 +0300;100000.00;100000.00;1;50.0;2;1;euro;0
433;2021-12-05 19:00:09.404 +0300;39000.00;0.00;4;44.5;2;1;cosmetic;0
434;2021-12-05 18:59:35.275 +0300;100000.00;100000.00;11;47.0;1;1;design;0
435;2021-12-05 18:58:11.925 +0300;34000.00;20000.00;5;33.0;1;1;cosmetic;50
436;2021-12-05 18:58:05.461 +0300;34000.00;34000.00;10;40.0;1;1;cosmetic;60
437;2021-12-05 18:57:47.913 +0300;34000.00;34000.00;10;38.0;1;1;cosmetic;80
438;2021-12-05 18:55:43.219 +0300;33000.00;30000.00;5;32.0;1;1;cosmetic;100
439;2021-12-05 18:55:37.552 +0300;38000.00;38000.00;5;45.0;2;1;cosmetic;55
440;2021-12-05 18:50:58.207 +0300;150000.00;150000.00;12;68.0;2;1;cosmetic;0
441;2021-12-05 18:46:28.752 +0300;90000.00;90000.00;3;47.0;2;1;cosmetic;50
442;2021-12-05 18:46:27.853 +0300;90000.00;90000.00;13;80.0;2;1;cosmetic;0
443;2021-12-05 18:43:55.651 +0300;22000.00;10000.00;7;44.4;1;1;cosmetic;100
444;2021-12-05 18:40:48.028 +0300;55000.00;55000.00;6;30.0;2;1;euro;50
445;2021-12-05 18:37:59.924 +0300;52000.00;52000.00;18;36.0;1;1;design;80
446;2021-12-05 18:37:46.068 +0300;52000.00;52000.00;8;44.2;1;1;euro;50
447;2021-12-05 18:37:21.514 +0300;52000.00;52000.00;7;38.0;1;1;euro;50
448;2021-12-05 18:35:24.708 +0300;50000.00;;8;42.0;2;1;;
449;2021-12-05 18:35:23.827 +0300;50000.00;0.00;3;51.0;2;1;cosmetic;0
450;2021-12-05 18:35:22.155 +0300;50000.00;50000.00;8;76.0;3;1;cosmetic;60
451;2021-12-05 18:34:52.749 +0300;45000.00;45000.00;6;41.0;1;1;euro;50
452;2021-12-05 18:30:20.713 +0300;42000.00;42000.00;3;42.0;1;1;cosmetic;50
453;2021-12-05 18:29:40.509 +0300;42000.00;21000.00;3;38.0;1;1;euro;70
454;2021-12-05 18:28:54.100 +0300;45000.00;45000.00;13;38.0;1;1;euro;0
455;2021-12-05 18:26:54.429 +0300;40000.00;40000.00;14;47.0;2;1;cosmetic;100
456;2021-12-05 18:25:20.964 +0300;125000.00;125000.00;6;85.0;3;1;cosmetic;0
457;2021-12-05 18:24:19.939 +0300;45000.00;45000.00;17;43.0;1;1;euro;50
458;2021-12-05 18:23:27.941 +0300;120000.00;120000.00;2;80.0;3;1;euro;20
459;2021-12-05 18:23:26.638 +0300;120000.00;120000.00;8;70.0;3;1;design;50
460;2021-12-05 18:22:10.413 +0300;45000.00;45000.00;5;44.0;2;1;cosmetic;50
461;2021-12-05 18:21:45.330 +0300;40000.00;40000.00;2;30.0;1;1;cosmetic;0
462;2021-12-05 18:21:26.523 +0300;45000.00;45000.00;20;42.0;1;1;euro;97
463;2021-12-05 18:20:57.192 +0300;45000.00;45000.00;6;45.0;2;1;cosmetic;100
464;2021-12-05 18:20:56.077 +0300;45000.00;45000.00;17;38.0;1;1;euro;47
465;2021-12-05 18:20:53.154 +0300;45000.00;45000.00;3;40.0;1;1;cosmetic;50
466;2021-12-05 18:20:45.656 +0300;44000.00;44000.00;8;39.0;1;1;unknown;30
467;2021-12-05 18:19:46.235 +0300;129999.00;65000.00;2;129.7;4;2;euro;50
468;2021-12-05 18:19:19.925 +0300;45000.00;;2;56.0;2;1;;
469;2021-12-05 18:18:17.635 +0300;50000.00;50000.00;4;62.0;2;1;cosmetic;50
470;2021-12-05 18:18:17.013 +0300;50000.00;50000.00;15;51.0;2;1;cosmetic;50
471;2021-12-05 18:18:15.391 +0300;50000.00;50000.00;5;55.0;2;1;euro;70
472;2021-12-05 18:18:04.883 +0300;40000.00;1.00;12;42.0;1;1;cosmetic;0
473;2021-12-05 18:18:02.612 +0300;40000.00;40000.00;4;45.0;2;1;cosmetic;50
474;2021-12-05 18:17:59.137 +0300;40000.00;20000.00;5;64.0;3;1;cosmetic;50
475;2021-12-05 18:17:56.998 +0300;40000.00;40000.00;4;44.0;2;1;cosmetic;50
476;2021-12-05 18:17:55.953 +0300;40000.00;40000.00;6;40.0;1;1;euro;100
477;2021-12-05 18:17:20.326 +0300;50000.00;50000.00;2;38.0;1;1;euro;100
478;2021-12-05 18:16:13.976 +0300;40000.00;40000.00;12;39.0;1;1;euro;70
479;2021-12-05 18:16:12.010 +0300;40000.00;40000.00;13;39.0;1;1;cosmetic;70
480;2021-12-05 18:16:04.627 +0300;40000.00;40000.00;2;40.0;1;1;euro;50
481;2021-12-05 18:16:03.513 +0300;40000.00;40000.00;12;62.0;2;1;cosmetic;100
482;2021-12-05 18:14:49.362 +0300;40000.00;40000.00;6;39.0;1;1;euro;50
483;2021-12-05 18:14:48.421 +0300;40000.00;40000.00;1;14.0;1;1;euro;50
484;2021-12-05 18:14:42.916 +0300;37000.00;37000.00;7;39.4;1;2;cosmetic;50
485;2021-12-05 18:14:39.474 +0300;40000.00;20000.00;4;50.0;2;1;euro;99
486;2021-12-05 18:14:12.119 +0300;40000.00;40000.00;7;40.0;2;1;cosmetic;60
487;2021-12-05 18:13:51.768 +0300;38000.00;38000.00;3;36.0;0;2;euro;0
488;2021-12-05 18:13:36.171 +0300;40000.00;40000.00;7;31.0;1;1;cosmetic;50
489;2021-12-05 18:13:29.483 +0300;40000.00;40000.00;11;40.0;1;1;euro;40
490;2021-12-05 18:13:27.654 +0300;110000.00;80000.00;17;75.0;2;1;euro;35
491;2021-12-05 18:12:42.929 +0300;45000.00;45000.00;2;34.2;1;2;design;0
492;2021-12-05 18:12:40.553 +0300;45000.00;45000.00;9;65.0;3;2;euro;0
493;2021-12-05 18:11:26.409 +0300;35000.00;35000.00;6;37.7;1;2;euro;0
494;2021-12-05 18:10:15.512 +0300;43000.00;43000.00;2;56.0;3;1;cosmetic;50
495;2021-12-05 18:10:12.414 +0300;43000.00;0.00;8;35.0;1;1;euro;0
496;2021-12-05 18:09:30.712 +0300;43000.00;43000.00;9;45.0;2;1;cosmetic;100
497;2021-12-05 18:09:18.479 +0300;50000.00;50000.00;5;42.0;2;1;euro;50
498;2021-12-05 18:09:17.642 +0300;50000.00;50000.00;9;58.0;3;1;cosmetic;100
499;2021-12-05 18:09:06.727 +0300;43000.00;21500.00;17;36.0;1;1;cosmetic;100
500;2021-12-05 18:08:28.630 +0300;35000.00;35000.00;1;61.0;2;2;cosmetic;0
501;2021-12-05 18:08:11.516 +0300;35000.00;35000.00;3;40.0;1;2;euro;50
502;2021-12-05 18:05:46.541 +0300;33000.00;33000.00;8;47.0;2;2;cosmetic;0
503;2021-12-05 18:04:53.332 +0300;33000.00;33000.00;5;27.0;0;2;euro;0
504;2021-12-05 18:02:19.156 +0300;60000.00;45000.00;5;42.0;2;1;euro;15
505;2021-12-05 18:00:35.640 +0300;60000.00;60000.00;12;54.0;2;1;cosmetic;60
506;2021-12-05 17:59:42.028 +0300;25000.00;25000.00;4;31.0;1;2;cosmetic;20
507;2021-12-05 17:58:00.412 +0300;30000.00;30000.00;5;34.0;1;2;cosmetic;50
508;2021-12-05 17:57:07.636 +0300;100000.00;100000.00;13;105.0;4;1;cosmetic;50
509;2021-12-05 17:56:29.444 +0300;58000.00;58000.00;2;52.0;2;1;euro;50
510;2021-12-05 17:56:04.801 +0300;80000.00;80000.00;8;84.0;3;1;cosmetic;50
511;2021-12-05 17:55:12.440 +0300;44999.00;45000.00;8;40.0;1;2;euro;50
512;2021-12-05 17:53:38.246 +0300;43000.00;43000.00;5;52.0;2;2;cosmetic;100
513;2021-12-05 17:51:47.927 +0300;57000.00;57000.00;13;40.0;2;1;euro;40
514;2021-12-05 17:50:54.490 +0300;39000.00;39000.00;15;50.0;2;2;euro;0
515;2021-12-05 17:50:30.443 +0300;55000.00;55000.00;2;39.0;1;1;euro;50
516;2021-12-05 17:50:14.573 +0300;23000.00;23000.00;8;42.4;1;2;cosmetic;0
517;2021-12-05 17:49:34.275 +0300;23000.00;23000.00;13;26.0;1;2;euro;50
518;2021-12-05 17:49:13.227 +0300;22500.00;22000.00;5;36.0;1;2;cosmetic;0
519;2021-12-05 17:48:32.205 +0300;40000.00;40000.00;11;66.0;2;2;euro;50
520;2021-12-05 17:47:08.808 +0300;76000.00;76000.00;2;70.0;3;1;euro;30
521;2021-12-05 17:46:56.686 +0300;55000.00;55000.00;2;18.0;1;1;design;0
522;2021-12-05 17:46:52.630 +0300;55000.00;55000.00;18;39.0;1;1;euro;100
523;2021-12-05 17:46:46.140 +0300;75000.00;75000.00;16;85.0;3;1;design;30
524;2021-12-05 17:45:23.596 +0300;20000.00;20000.00;5;26.янв;0;2;cosmetic;0
525;2021-12-05 17:45:21.924 +0300;20000.00;20000.00;16;38.7;1;2;cosmetic;0
526;2021-12-05 17:44:39.593 +0300;55000.00;55000.00;15;33.0;1;1;euro;50
527;2021-12-05 17:44:38.429 +0300;55000.00;55000.00;3;79.0;3;1;euro;20
528;2021-12-05 17:44:37.975 +0300;55000.00;55000.00;1;45.0;2;1;cosmetic;60
529;2021-12-05 17:44:37.212 +0300;55000.00;27000.00;5;46.0;2;1;cosmetic;40
530;2021-12-05 17:44:34.974 +0300;55000.00;55000.00;5;52.0;2;1;euro;50
531;2021-12-05 17:40:12.232 +0300;32000.00;32000.00;8;31.0;1;1;euro;50
532;2021-12-05 17:39:25.431 +0300;55000.00;55000.00;11;39.0;2;1;euro;50
533;2021-12-05 17:38:42.328 +0300;20000.00;20000.00;6;42.0;1;2;cosmetic;50
534;2021-12-05 17:38:11.205 +0300;31000.00;30000.00;5;36.0;1;1;cosmetic;100
535;2021-12-05 17:35:18.706 +0300;84999.00;85000.00;22;110.0;3;2;euro;50
536;2021-12-05 17:33:33.219 +0300;70000.00;70000.00;2;56.0;3;1;design;0
537;2021-12-05 17:31:35.900 +0300;70000.00;70000.00;13;76.0;3;1;cosmetic;0
538;2021-12-05 17:31:34.792 +0300;73000.00;73000.00;3;51.0;1;1;euro;0
539;2021-12-05 17:31:33.694 +0300;70000.00;20000.00;3;40.0;2;1;design;0
540;2021-12-05 17:30:54.130 +0300;79999.00;40000.00;3;54.0;2;2;design;50
541;2021-12-05 17:29:30.892 +0300;70000.00;70000.00;1;68.0;2;1;euro;20
542;2021-12-05 17:29:29.797 +0300;70000.00;70000.00;11;52.0;2;1;cosmetic;30
543;2021-12-05 17:29:29.119 +0300;70000.00;70000.00;8;50.0;2;1;euro;30
544;2021-12-05 17:29:17.094 +0300;70000.00;70000.00;16;56.0;2;1;euro;20
545;2021-12-05 17:27:33.710 +0300;28000.00;28000.00;9;37.0;1;1;cosmetic;60
546;2021-12-05 17:21:04.733 +0300;65000.00;0.00;7;64.0;2;1;euro;100
547;2021-12-05 17:18:29.029 +0300;65000.00;65000.00;8;58.0;3;1;euro;45
548;2021-12-05 17:18:04.524 +0300;176982.00;2400.00;2;70.0;3;1;euro;0
549;2021-12-05 17:11:20.046 +0300;38000.00;38000.00;12;42.0;1;1;euro;0
550;2021-12-05 17:07:28.902 +0300;55000.00;55000.00;9;80.0;3;2;euro;50
551;2021-12-05 17:06:08.351 +0300;38000.00;38000.00;5;15.0;1;1;cosmetic;50
552;2021-12-05 17:05:16.419 +0300;50000.00;0.00;1;58.0;2;2;euro;0
553;2021-12-05 17:04:48.344 +0300;50000.00;50000.00;14;40.0;1;2;euro;60
554;2021-12-05 17:03:49.740 +0300;30000.00;30000.00;11;32.2;1;2;euro;50
555;2021-12-05 17:03:44.173 +0300;64100.00;0.00;4;57.6;2;1;cosmetic;50
556;2021-12-05 17:03:27.348 +0300;30000.00;30000.00;2;40.0;1;2;cosmetic;0
557;2021-12-05 17:02:45.201 +0300;62000.00;62000.00;17;64.0;2;1;euro;0
558;2021-12-05 17:01:26.156 +0300;30000.00;30000.00;12;27.0;0;2;design;0
559;2021-12-05 17:01:23.704 +0300;30000.00;30000.00;1;56.0;2;2;cosmetic;50
560;2021-12-05 17:01:22.323 +0300;30000.00;30000.00;1;30.0;1;2;design;0
561;2021-12-05 17:01:01.959 +0300;30000.00;30000.00;2;25.0;0;2;euro;0
562;2021-12-05 17:00:51.825 +0300;60000.00;60000.00;4;52.0;2;1;cosmetic;0
563;2021-12-05 17:00:46.019 +0300;30000.00;30000.00;16;40.0;1;2;euro;70
564;2021-12-05 17:00:37.707 +0300;35000.00;35000.00;6;32.9;1;1;no;0
565;2021-12-05 17:00:33.736 +0300;35000.00;35000.00;10;44.0;1;1;cosmetic;50
566;2021-12-05 16:59:40.037 +0300;30000.00;30000.00;12;33.0;1;2;euro;50
567;2021-12-05 16:59:22.809 +0300;43000.00;43000.00;5;47.0;2;1;cosmetic;70
568;2021-12-05 16:59:22.523 +0300;30000.00;30000.00;5;43.0;1;2;euro;60
569;2021-12-05 16:58:31.406 +0300;43000.00;43000.00;7;39.0;1;1;euro;50
570;2021-12-05 16:58:25.701 +0300;60000.00;30000.00;2;63.3;3;1;cosmetic;50
571;2021-12-05 16:58:23.965 +0300;60000.00;60000.00;3;50.0;1;1;cosmetic;100
572;2021-12-05 16:57:42.447 +0300;29000.00;29000.00;10;22.0;1;2;cosmetic;0
573;2021-12-05 16:57:22.919 +0300;35000.00;35000.00;7;43.0;2;1;cosmetic;100
574;2021-12-05 16:57:21.710 +0300;35000.00;35000.00;8;47.0;2;1;cosmetic;100
575;2021-12-05 16:56:33.876 +0300;60000.00;60000.00;16;74.5;3;1;cosmetic;50
576;2021-12-05 16:56:33.100 +0300;60000.00;60000.00;6;25.0;0;1;euro;50
577;2021-12-05 16:56:28.062 +0300;35000.00;35000.00;14;38.6;1;1;euro;60
578;2021-12-05 16:56:26.049 +0300;59000.00;59000.00;5;41.6;2;1;cosmetic;40
579;2021-12-05 16:56:22.994 +0300;42000.00;42000.00;1;30.0;1;1;cosmetic;0
580;2021-12-05 16:55:56.267 +0300;28000.00;28000.00;7;45.0;1;2;cosmetic;45
581;2021-12-05 16:55:36.325 +0300;42000.00;42000.00;1;52.0;2;1;cosmetic;0
582;2021-12-05 16:55:22.018 +0300;60000.00;60000.00;15;76.0;3;1;euro;50
583;2021-12-05 16:54:18.628 +0300;27000.00;27000.00;12;34.7;1;2;cosmetic;0
584;2021-12-05 16:53:28.233 +0300;60000.00;60000.00;14;55.0;2;1;euro;50
585;2021-12-05 16:53:27.133 +0300;60000.00;60000.00;6;20.0;1;1;euro;50
586;2021-12-05 16:53:01.484 +0300;27000.00;13500.00;5;38.0;1;2;euro;50
587;2021-12-05 16:49:44.929 +0300;25000.00;25000.00;6;55.0;2;2;cosmetic;0
588;2021-12-05 16:49:43.727 +0300;25000.00;25000.00;2;16.0;0;2;design;0
589;2021-12-05 16:49:25.625 +0300;25000.00;25000.00;16;25.0;0;2;cosmetic;0
590;2021-12-05 16:49:24.226 +0300;25000.00;25000.00;3;54.0;2;2;cosmetic;0
591;2021-12-05 16:47:40.918 +0300;25000.00;25000.00;12;42.9;1;2;euro;50
592;2021-12-05 16:46:48.827 +0300;26000.00;;3;30.0;0;1;;
